"company","serial_number","name","asset_tag","manufacturer","u_manufacturer_part_number","u_parent_asset","location"
"Island Health","1854604-0035","AO001016-CRT","C011873","ERGOTRON","SV43-2570-0","AO001016","VIHA-VGH-Victoria General Hospital-Main Building-5th Floor"
"Island Health","1854599-0029","AO001015-CRT","C011874","ERGOTRON","SV43-2570-0","AO001015","VIHA-VGH-Victoria General Hospital-Main Building-4th Floor"
"Island Health","1854599-0014","AO001541-CRT","C011875","ERGOTRON","SV43-2570-0","AO001541","VIHA-VGH-Victoria General Hospital-Main Building-3rd Floor"
"Island Health","1854605-0037","AO001540-CRT","C011876","ERGOTRON","SV43-2570-0","AO001540","VIHA-VGH-Victoria General Hospital-Main Building-3rd Floor"
"Island Health","1826513-0093","AO000493-CRT","C011886","ERGOTRON","C50-3500-0","AO000493","VIHA-VGH-Victoria General Hospital-Main Building-6th Floor"
"Island Health","1864298-0001","AO000166-CRT","C011904","ERGOTRON","C50-3510-0","AO000166","VIHA-RJH-Royal Jubilee Hospital-Diagnostic & Treatment-1st Floor"
"Island Health","1822707-0020","AO005128-CRT","C012016","ERGOTRON","C50-3500-0","AO005128","VIHA-RJH-Royal Jubilee Hospital-Diagnostic & Treatment-3rd Floor"
"Island Health","1826512-0101","AO001615-CRT","C012018","ERGOTRON","C50-3510-0","AO001615","VIHA-RJH-Royal Jubilee Hospital-Diagnostic & Treatment-Basement 1"
"Island Health","1826116-0092","AO001584-CRT","C012019","ERGOTRON","C50-3510-0","AO400046","VIHA-CDH-Cowichan District Hospital-Main Building-1st Floor"
"Island Health","1826116-0091","AO005171-CRT","C012020","ERGOTRON","C50-3510-0","AO005171","VIHA-RJH-Royal Jubilee Hospital-Diagnostic & Treatment-3rd Floor"
"Island Health","1826512-0080","AO001590-CRT","C012021","ERGOTRON","C50-3500-0","AO001590","VIHA-RJH-Royal Jubilee Hospital-Diagnostic & Treatment-3rd Floor"
"Island Health","1824347-0033","AO001588-CRT","C012022","ERGOTRON","C50-3500-0","AO001588","VIHA-RJH-Royal Jubilee Hospital-Diagnostic & Treatment-3rd Floor"
"Island Health","1826116-0098","AO005129-CRT","C012023","ERGOTRON","C50-3500-0","AO005272","VIHA-GLEN-Glengarry Hospital-Chandler Unit-1st Floor"
"Island Health","1826116-0075","AO001592-CRT","C012024","ERGOTRON","C50-3500-0","AO005707","VIHA-RJH-Royal Jubilee Hospital-Diagnostic & Treatment-3rd Floor"
"Island Health","1822913-0017","AO005127-CRT","C012025","ERGOTRON","C50-3500-0","AO005127","VIHA-RJH-Royal Jubilee Hospital-Diagnostic & Treatment-3rd Floor"
"Island Health","1822707-0030","AO001614-CRT","C012026","ERGOTRON","C50-3500-0","AO001614","VIHA-RJH-Royal Jubilee Hospital-Diagnostic & Treatment-3rd Floor"
"Island Health","1826512-0103","AO001591-CRT","C012027","ERGOTRON","C50-3510-0","AO001591","VIHA-RJH-Royal Jubilee Hospital-Diagnostic & Treatment-3rd Floor"
"Island Health","1822783-0018","AO001589-CRT","C012028","ERGOTRON","C50-3510-0","AO000042","VIHA-VGH-Victoria General Hospital-Main Building-3rd Floor"
"Island Health","1826512-0102","AO001587-CRT","C012029","ERGOTRON","C50-3500-0","AO001587","VIHA-RJH-Royal Jubilee Hospital-Diagnostic & Treatment-3rd Floor"
"Island Health","1824347-0035","AO000580-CRT","C012030","ERGOTRON","C50-3500-0","AO000580","VIHA-RJH-Royal Jubilee Hospital-Diagnostic & Treatment-5th Floor"
"Island Health","1826513-0088","AO001535-CRT","C012032","ERGOTRON","C50-3500-0","AO001535","VIHA-RJH-Royal Jubilee Hospital-Patient Care Center-6th Floor"
"Island Health","1854599-0006","AO000250-CRT","C012035","ERGOTRON","SV43-2570-0","AO000250","VIHA-RJH-Royal Jubilee Hospital-Patient Care Center-6th Floor"
"Island Health","1854604-0026","AO001559-CRT","C012036","ERGOTRON","SV43-2570-0","AO001559","VIHA-RJH-Royal Jubilee Hospital-Patient Care Center-7th Floor"
"Island Health","1854604-0002","AO000150-CRT","C012039","ERGOTRON","SV43-2570-0","","VIHA-RJH-Royal Jubilee Hospital-Patient Care Center-8th Floor"
"Island Health","1826513-0089","AO001555-CRT","C012047","ERGOTRON","C50-3500-0","AO001555","VIHA-VGH-Victoria General Hospital-Main Building-4th Floor"
"Island Health","1826512-0081","AO005106-CRT","C012048","ERGOTRON","C50-3510-0","AO005106","VIHA-RJH-Royal Jubilee Hospital-Patient Care Center-2nd Floor"
"Island Health","1826116-0090","AO005005-CRT","C012049","ERGOTRON","C50-3510-0","AO005005LEG","VIHA-GRH-Gorge Road Hospital-Main Building-3rd Floor"
"Island Health","1824347-0027","AO005009-CRT","C012050","ERGOTRON","C50-3510-0","AO005009LEG","VIHA-GRH-Gorge Road Hospital-Main Building-3rd Floor"
"Island Health","1854599-0016","AO005036-CRT","C012054","ERGOTRON","SV43-2570-0","AO005036","VIHA-RJH-Royal Jubilee Hospital-Memorial Pavilion-Basement 1"
"Island Health","1854605-0028","AO005035-CRT","C012055","ERGOTRON","SV43-2570-0","AO005035","VIHA-RJH-Royal Jubilee Hospital-Patient Care Center-3rd Floor"
"Island Health","1854599-0026","AO001582-CRT","C012056","ERGOTRON","SV43-2570-0","AO001582","VIHA-RJH-Royal Jubilee Hospital-Diagnostic & Treatment-5th Floor"
"Island Health","1854599-0031","AO400584-CRT","C012057","ERGOTRON","SV43-2570-0","AO400584","VIHA-ECV-Eagle Creek Village-Building 7-3rd Floor"
"Island Health","1822913-0018","AO005093-CRT","C012065","ERGOTRON","C50-3500-0","AO005093","VIHA-VGH-Victoria General Hospital-Main Building-3rd Floor"
"Island Health","1896906-0003","AO005007-CRT","C012129","ERGOTRON","C50-3510-0","AO005007","VIHA-GRH-Gorge Road Hospital-Main Building-3rd Floor"
"Island Health","1896906-0058","AO005008-CRT","C012130","ERGOTRON","C50-3510-0","AO005008","VIHA-GRH-Gorge Road Hospital-Main Building-3rd Floor"
"Island Health","1826513-0087","AO005014-CRT","C012154","ERGOTRON","C50-3500-0","AO005014","VIHA-PRIO-Priory Hospital-Heritage Woods"
"Island Health","1854605-0018","AO001600-CRT","C012236","ERGOTRON","SV43-2570-0","AO001600","VIHA-VGH-Victoria General Hospital-Main Building-3rd Floor"
"Island Health","1854604-0040","AO005147-CRT","C012245","ERGOTRON","SV43-2570-0","AO005147","VIHA-GRH-Gorge Road Hospital-Main Building-4th Floor"
"Island Health","1874548-0030","AO005100-CRT","C012265","ERGOTRON","C50-3510-0","AO005100X","VIHA-SPH-Saanich Peninsula Hospital-Main Building-1st Floor"
"Island Health","1874501-0105","AO005101-CRT","C012266","ERGOTRON","C50-3510-0","AO005101","VIHA-SPH-Saanich Peninsula Hospital-Main Building"
"Island Health","1874313-0088","AO005099-CRT","C012267","ERGOTRON","C50-3510-0","AO005099","VIHA-SPH-Saanich Peninsula Hospital-Main Building"
"Island Health","1874501-0108","AO005124-CRT","C012272","ERGOTRON","C50-3500-0","AO005124","VIHA-VGH-Victoria General Hospital-Main Building-2nd Floor"
"Island Health","1874548-0063","AO005091-CRT","C012274","ERGOTRON","C50-3510-0","AO005091","VIHA-VGH-Victoria General Hospital-Main Building-1st Floor"
"Island Health","1896906-0027","AO005010-CRT","C012277","ERGOTRON","C50-3510-0","AO005010","VIHA-GRH-Gorge Road Hospital-Main Building-3rd Floor"
"Island Health","1896397-0028","AO005006-CRT","C012278","ERGOTRON","C50-3510-0","AO005006","VIHA-GRH-Gorge Road Hospital-Main Building"
"Island Health","1896906-0042","AO005004-CRT","C012279","ERGOTRON","C50-3510-0","AO005004LEG","VIHA-GRH-Gorge Road Hospital-Main Building-3rd Floor"
"Island Health","1874501-0102","AO001571-CRT","C012347","ERGOTRON","C50-3510-0","AO001571","VIHA-GRH-Gorge Road Hospital-Main Building"
"Island Health","1874501-0099","AO001564-CRT","C012348","ERGOTRON","C50-3510-0","AO001564","VIHA-GRH-Gorge Road Hospital-Main Building"
"Island Health","1874548-0079","AO001572-CRT","C012349","ERGOTRON","C50-3510-0","AO001572","VIHA-GRH-Gorge Road Hospital-Main Building"
"Island Health","1874548-0057","AO001579-CRT","C012356","ERGOTRON","C50-3510-0","AO001579","VIHA-GRH-Gorge Road Hospital-Main Building-2nd Floor"
"Island Health","1874501-0118","AO005082-CRT","C012357","ERGOTRON","C50-3510-0","AO005082","VIHA-GRH-Gorge Road Hospital-Main Building-2nd Floor"
"Island Health","1882307-0041","AO001576-CRT","C012364","ERGOTRON","C50-3510-0","AO001576LEG","VIHA-GRH-Gorge Road Hospital-Main Building-2nd Floor"
"Island Health","1874501-0046","AO001580-CRT","C012365","ERGOTRON","C50-3510-0","AO001580","VIHA-VGH-Victoria General Hospital-Main Building-1st Floor"
"Island Health","1874548-0066","AO001581-CRT","C012366","ERGOTRON","C50-3510-0","AO001581","VIHA-GRH-Gorge Road Hospital-Main Building-2nd Floor"
"Island Health","1874548-0050","AO000935-CRT","C012368","ERGOTRON","C50-3510-0","AO000935","VIHA-GRH-Gorge Road Hospital-Main Building-1st Floor"
"Island Health","1882116-0109","AO001593-CRT","C012381","ERGOTRON","C50-3500-0","AO001593LEG","VIHA-GRH-Gorge Road Hospital-Main Building-2nd Floor"
"Island Health","1268836-0004","AO000295-CRT","C012388","ERGOTRON","C50-3510-0","AO000295","VIHA-VGH-Victoria General Hospital-Main Building-2nd Floor"
"Island Health","1854604-0013","AO005033-CRT","C012493","ERGOTRON","SV43-2570-0","AO005033","VIHA-VGH-Victoria General Hospital-Main Building-6th Floor"
"Island Health","1854599-0007","AO001598-CRT","C012494","ERGOTRON","SV43-2570-0","AO001598","VIHA-RJH-Royal Jubilee Hospital-Richmond Pavilion-3rd Floor"
"Island Health","1854599-0011","AO000720-CRT","C012495","ERGOTRON","SV43-2570-0","AO000720","VIHA-GRH-Gorge Road Hospital-Main Building-4th Floor"
"Island Health","1893201-0005","AO400529-CRT","C012524","ERGOTRON","C50-3510-0","AO400529","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor"
"Island Health","1896397-0017","AO400526-CRT","C012525","ERGOTRON","C50-3510-0","AO400526","VIHA-CDH-Cowichan District Hospital-Main Building-1st Floor"
"Island Health","1896397-0008","AO400521-CRT","C012526","ERGOTRON","C50-3510-0","AO400521","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor"
"Island Health","1888706-0025","AO400535-CRT","C012527","ERGOTRON","C50-3510-0","AO400535","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor"
"Island Health","1888706-0012","AO400532-CRT","C012528","ERGOTRON","C50-3510-0","AO400532","VIHA-CDH-Cowichan District Hospital-Main Building-2nd Floor"
"Island Health","1873605-0007","AO400527-CRT","C012529","ERGOTRON","C50-3500-0","AO400527","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor"
"Island Health","1888706-0001","AO400531-CRT","C012530","ERGOTRON","C50-3510-0","AO400531","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor"
"Island Health","1874294-0067","AO400533--CRT","c012531","ERGOTRON","C50-3500-0","AO400533","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor"
"Island Health","1896397-0022","AO400523-CRT","C012533","ERGOTRON","C50-3510-0","AO400523","VIHA-CDH-Cowichan District Hospital-Main Building-1st Floor"
"Island Health","1883706-0011","AO005068-CRT","C012534","ERGOTRON","C50-3500-0","AO005068","VIHA-CDH-Cowichan District Hospital-Main Building-4th Floor"
"Island Health","1896906-0014","AO005069-CRT","C012536","ERGOTRON","C50-3500-0","AO005069","VIHA-CDH-Cowichan District Hospital-Main Building-4th Floor"
"Island Health","1888706-0022","AO400567-CRT","C012539","ERGOTRON","C50-3500-0","AO400567","VIHA-CDH-Cowichan District Hospital-Main Building-2nd Floor"
"Island Health","1893201-0003","AO400219-CRT","C012540","ERGOTRON","C50-3500-0","AO400219","VIHA-CDH-Cowichan District Hospital-Main Building-Basement 1"
"Island Health","1896397-0004","AO400538-CRT","C012541","ERGOTRON","C50-3500-0","AO400538","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor"
"Island Health","1896906-0059","AO400319-CRT","C012544","ERGOTRON","C50-3500-0","AO400319","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor"
"Island Health","1895701-0001","AO400552-CRT","C012545","ERGOTRON","C50-3500-0","","VIHA-WCGH-West Coast General Hospital"
"Island Health","1896397-0042","AO400556-CRT","C012547","ERGOTRON","C50-3500-0","AO400556","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor"
"Island Health","1896397-0033","AO400551-CRT","c012548","ERGOTRON","C50-3500-0","AO400551","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor"
"Island Health","1896397-0049","AO400539-CRT","C012549","ERGOTRON","C50-3500-0","AO400539","VIHA-GLEN-Glengarry Hospital-Chandler Unit-1st Floor"
"Island Health","1896397-0013","AO400543-CRT","C012550","ERGOTRON","C50-3500-0","AO400543","VIHA-RJH-Royal Jubilee Hospital-Diagnostic & Treatment-1st Floor"
"Island Health","1896397-0048","AO400524-CRT","C012572","ERGOTRON","C50-3510-0","AO400524","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor"
"Island Health","1854605-0009","AO400546-CRT","C012574","ERGOTRON","SV43-2570-0","AO400546","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor"
"Island Health","1854604-0038","AO400542-CRT","C012575","ERGOTRON","SV43-2570-0","AO400542","VIHA-RJH-Royal Jubilee Hospital-Patient Care Center-5th Floor"
"Island Health","1854599-0002","AO400536-CRT","C012576","ERGOTRON","SV43-2570-0","AO400536","VIHA-CDH-Cowichan District Hospital-Main Building-2nd Floor"
"Island Health","1854604-0024","AO400534-CRT","C012577","ERGOTRON","SV43-2570-0","AO400534","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor"
"Island Health","1888706-0018","AO400517-CRT","C012580","ERGOTRON","C50-3510-0","AO400517","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor"
"Island Health","1896397-0024","AO400554-CRT","C012581","ERGOTRON","C50-3510-0","AO400554","VIHA-CDH-Cowichan District Hospital-Main Building-2nd Floor"
"Island Health","1896906-0018","AO400541-CRT","C012583","ERGOTRON","C50-3500-0","AO400541","VIHA-GLEN-Glengarry Hospital-Chandler Unit-1st Floor"
"Island Health","1896906-0055","AO400518-CRT","C012584","ERGOTRON","C50-3500-0","AO400518","VIHA-GLEN-Glengarry Hospital-Main Building-1st Floor"
"Island Health","1896906-0054","AO400560-CRT","C012585","ERGOTRON","C50-3510-0","AO400560","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor"
"Island Health","1896906-0007","AO400540-CRT","C012587","ERGOTRON","C50-3510-0","AO400540","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor"
"Island Health","1896397-0001","AO400484-CRT","C012588","ERGOTRON","SV43-2570-0","AO400484","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor"
"Island Health","1896397-0006","AO400547-CRT","C012589","ERGOTRON","C50-3500-0","AO400547","VIHA-CDH-Cowichan District Hospital-Main Building-Basement 1"
"Island Health","1896907-0041","AO400544-CRT","C012590","ERGOTRON","C50-3510-0","AO400544","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor"
"Island Health","1896397-0002","AO400537-CRT","C012591","ERGOTRON","C50-3510-0","AO400537","VIHA-WCGH-West Coast General Hospital-Main Building-1st Floor"
"Island Health","1896906-0019","AO400321-CRT","C012592","ERGOTRON","C50-3510-0","AO400321","VIHA-VGH-Victoria General Hospital-Parking Office-1st Floor"
"Island Health","1896397-0007","AO400561-CRT","C012593","ERGOTRON","C50-3510-0","AO400561","VIHA-CDH-Cowichan District Hospital-Main Building-2nd Floor"
"Island Health","1896906-0009","AO400558-CRT","C012594","ERGOTRON","C50-3500-0","AO400558","VIHA-CDH-Cowichan District Hospital-Main Building-Basement 1"
"Island Health","1896906-0045","AO400530-CRT","C012595","ERGOTRON","C50-3510-0","","VIHA-WCGH-West Coast General Hospital"
"Island Health","1896906-0004","AO400545-CRT","C012596","ERGOTRON","C50-3510-0","AO400545","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor"
"Island Health","1896906-0006","AO400569-CRT","C012600","ERGOTRON","C50-3510-0","AO400569","VIHA-CDH-Cowichan District Hospital-Main Building-2nd Floor"
"Island Health","1896906-0008","AO400565-CRT","C012601","ERGOTRON","C50-3510-0","AO400565","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor"
"Island Health","1874313-0080","AO000415-CRT","C012607","ERGOTRON","C50-3510-0","AO000415","VIHA-SISC-South Island Surgical Centre-Eagle Creek Village Building 7-5th Floor"
"Island Health","1874548-0067","AO000121-CRT","C012608","ERGOTRON","C50-3510-0","AO000121","VIHA-SISC-South Island Surgical Centre-Eagle Creek Village Building 7-5th Floor"
"Island Health","1874548-0053","AO000567-CRT","C012609","ERGOTRON","C50-3510-0","AO000567LEG","VIHA-RJH-Royal Jubilee Hospital"
"Island Health","1882307-0040","AO000209-CRT","C012611","ERGOTRON","C50-3510-0","AO000209","VIHA-SISC-South Island Surgical Centre-Eagle Creek Village Building 7-5th Floor"
"Island Health","1874501-0106","AO000281-CRT","C012612","ERGOTRON","C50-3510-0","AO000281","VIHA-SISC-South Island Surgical Centre-Eagle Creek Village Building 7-5th Floor"
"Island Health","1874313-0092","AO000132-CRT","C012613","ERGOTRON","C50-3510-0","AO000132","VIHA-SISC-South Island Surgical Centre-Eagle Creek Village Building 7-5th Floor"
"Island Health","1882116-0110","AO005148-CRT","C012614","ERGOTRON","C50-3510-0","AO005148","VIHA-VGH-Victoria General Hospital-Main Building-4th Floor"
"Island Health","1860603-0056","AO001605-CRT","c012721","ERGOTRON","C50-3500-0","AO001605","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building"
"Island Health","1887410-0016","AO005142-CRT","C012760","ERGOTRON","C50-3510-0","AO005142","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-Ground Floor"
"Island Health","1929205-0134","AO001611-CRT","C012787","ERGOTRON","C50-3510-0","AO001611","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-1st Floor"
"Island Health","1873973-0127","AO001612-CRT","C012788","ERGOTRON","C50-3510-0","AO001612","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-Basement 1"
"Island Health","1887410-0009","AO005153-CRT","C012830","ERGOTRON","C50-3510-0","AO005153","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-2nd Floor"
"Island Health","1887410-0013","AO005143-CRT","C012831","ERGOTRON","C50-3510-0","AO005143","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-Basement 1"
"Island Health","1854599-0001","AO400615-CRT","C012878","ERGOTRON","SV43-2570-0","AO400615","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-2nd Floor"
"Island Health","2011570-0051","AO005436-CRT","C012934","ERGOTRON","C50-3510-0","AO005436","VIHA-CDH-Cowichan District Hospital-Main Building-Basement 1"
"Island Health","2014835-0060","C013005","C013005","ERGOTRON","SV41-6300-0","","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-Ground Floor"
"Island Health","TEMPVIHA002","AO400101-CRT","C013022","ERGOTRON","SV43-2570-0","AO400101","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-1st Floor"
"Island Health","1801000-0026","AO001492-CRT","C013046","ERGOTRON","SV43-2570-0","AO001492","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-5th Floor"
"Island Health","1854605-0003","AO400345-CRT","C013047","ERGOTRON","SV43-2570-0","AO400345","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-5th Floor"
"Island Health","1896908-0018","AO400170-CRT","C013055","ERGOTRON","SV43-2570-0","AO400170","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-4th Floor"
"Island Health","1853503-0002","AO400423-CRT","C013061","ERGOTRON","SV43-2570-0","AO400423","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-4th Floor"
"Island Health","1297847-0005","AO400282-CRT","C013065","ERGOTRON","C50-3500-0","AO400282","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-4th Floor"
"Island Health","1874224-0106","AO400124-CRT","C013097","ERGOTRON","C50-3500-0","AO400124","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-1st Floor"
