"name","asset_tag","serial_number","location.city","location","u_building","u_room","u_floor","po_number","u_scheduled_retirement","u_last_rounded_date","u_device_rounding","u_department_location","location.u_deskside_assignment_group"
"LD033861","HSS-8059280","9JJT5J3","Comox","VIHA-SJC-St. Joseph's Campus-Main Building-2nd Floor","Main Building","225 (JerriLyn Whitney - WFH)","2","VIHATRP20220620-006","11/30/2026","05/10/2023","Excluded"," Unknown","NTT-Deskside Services-NorthIsland-Local"
"LD034151","HSS-8085045","40CYCW3","Comox","VIHA-SJC-St. Joseph's Campus-Main Building-2nd Floor","Main Building","308 (WFR - Katie Lobb)","3","VIHATRP20240101-043","04/30/2028","07/30/2025","General Rounding","HR Corporate Team 2","NTT-Deskside Services-NorthIsland-Local"
"LD034198","HSS-8068922","DPT9LN3","Courtenay","VIHA-CHU-Coastal Health Unit-Main Building-2nd Floor","Main Building","22","2","VIHATRP20221121-049","02/28/2027","01/02/2026","General Rounding","Community Care & Licensing","NTT-Deskside Services-NorthIsland-Local"
"LD034199","HSS-8077368","9XVZ4X3","Courtenay","VIHA-CCA-Courtenay Cliffe Avenue","Main Building","C113","1","VIHATRP20230814-069","09/30/2027","05/22/2025","General Rounding","Home Care Nursing-CR","NTT-Deskside Services-NorthIsland-Local"
"LD034516","HSS-8085047","5Y7XCW3","Comox","VIHA-SJC-St. Joseph's Campus-Main Building-3rd Floor","Main Building","327","3","VIHATRP20240101-045","04/30/2028","06/05/2025","General Rounding","","NTT-Deskside Services-NorthIsland-Local"
"LD034645","HSS-8077384","9HKZ4X3","Courtenay","VIHA-CVCHC-Comox Valley Community Health Centre-Main Building-1st Floor","Main Building","27","1","VIHATRP20230814-085","09/30/2027","04/16/2025","General Rounding","Public Health","NTT-Deskside Services-NorthIsland-Local"
"LD034648","HSS-8084539","7B979W3","Courtenay","VIHA-CVCHC-Comox Valley Community Health Centre-Main Building-1st Floor","Main Building","Resource Room","1","VIHATRP20240318-007","04/30/2028","04/16/2025","General Rounding","Public Health","NTT-Deskside Services-NorthIsland-Local"
"LD035022","HSS-8095464","7V9Q774","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-0th Floor","Main Building","WFH","0th Floor","ISLHTRP20250908-035","09/30/2029","","Excluded","Abil Mgt Intk & Ret to Wrk","NTT-Deskside Services-NorthIsland-Staffed"
"LD035027","HSS-8072922","5NB1NN3","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-0th Floor","Main Building","CV0620 (Jennifer MacDonell - WFH)","0","VIHATRP20230313-071","05/31/2027","02/07/2024","Excluded","Unknown","NTT-Deskside Services-NorthIsland-Staffed"
"LD035149","HSS-8085011","5WQWCW3","Courtenay","VIHA-CVNC-Comox Valley Nursing Centre-Main Building-1st Floor","Main Building","Exam Rm 3","1","VIHATRP20240101-009","04/30/2028","01/27/2026","General Rounding","Nursing","NTT-Deskside Services-NorthIsland-Local"
"LD035157","HSS-8077381","1H4Z4X3","Courtenay","VIHA-CVCHC-Comox Valley Community Health Centre-Main Building-1st Floor","Main Building","17","1","VIHATRP20230814-082","09/30/2027","04/16/2025","General Rounding","Public Health","NTT-Deskside Services-NorthIsland-Local"
"LD035284","HSS-8077372","HVLZ4X3","Courtenay","VIHA-CVCHC-Comox Valley Community Health Centre-Main Building-1st Floor","Main Building","WFH - Elaine Hanlon","1","VIHATRP20230814-073","09/30/2027","04/16/2025","Excluded","Public Health Informatics","NTT-Deskside Services-NorthIsland-Local"
"LD035363","HSS-8068890","83H2NN3","Cumberland","VIHA-CHC-Cumberland Health Centre-Main Building-1st Floor","Main Building","Nicole Sherwood","1","VIHATRP20221121-014","01/31/2027","03/19/2026","General Rounding","Nursing","NTT-Deskside Services-NorthIsland-Local"
"LD035467","HSS-8084601","DW889W3","Courtenay","VIHA-CVH-Comox Valley Hospital-Main Building-0th Floor","Main Building","CV0705","0","VIHATRP20240318-071","04/30/2028","03/12/2026","General Rounding","Materials Management","NTT-Deskside Services-NorthIsland-Staffed"
