"name","asset_tag","serial_number","location.city","location","u_building","u_room","u_floor","po_number","u_scheduled_retirement","u_last_rounded_date","u_device_rounding","u_department_location","location.u_deskside_assignment_group"
"LD059725","HSS-8097177","PF5WRTKG","Duncan","VIHA-DNDR-Duncan Norcross & Drinkwater Road-Main Building-1st Floor","Main Building","137 (W11)","1","ISLHTRP20260119-016","03/31/2030","","Excluded","Cowichan Home Support","NTT-Deskside Services-Cowichan-Local"
"LD059736","HSS-1031102","CGTL5G3","Duncan","VIHA-CDH-Cowichan District Hospital-Main Building-3rd Floor","Main Building","3036 (Floor 3 Dayroom)","3","REQ0396858-RITM0415758-SCTASK0684220","02/28/2026","03/19/2026","General Rounding","Medical","NTT-Deskside Services-Cowichan-Staffed"
"LD059947","HSS-8097709","PF5WKD6D","Duncan","VIHA-DNDR-Duncan Norcross & Drinkwater Road-Main Building-1st Floor","Main Building","","2","ISLHTRP20260223-075","","","Excluded","","NTT-Deskside Services-Cowichan-Local"
"LD059977","HSS-1031760","BXD82J3","Duncan","VIHA-DNDR-Duncan Norcross & Drinkwater Road-Main Building-2nd Floor","Main Building","252 (W106)","2","REQ0450521-RITM0472263-SCTASK0738461","03/31/2026","01/23/2026","General Rounding","Medical Health Officer","NTT-Deskside Services-Cowichan-Local"
"LD059996","HSS-8097186","PF5X0WBB","Duncan","VIHA-DSS-Duncan Station Street-Main Building-2nd Floor","Main Building","Office 3","2","ISLHTRP20260119-025","02/28/2030","03/26/2026","General Rounding","Geriatric Specialty Services","NTT-Deskside Services-Cowichan-Local"
"LD060151","HSS-8097187","PF5WQGPD","Duncan","VIHA-DSS-Duncan Station Street-Main Building-2nd Floor","Main Building","Office 1","2","ISLHTRP20260119-026","02/28/2030","03/26/2026","General Rounding","Geriatric Specialty Services","NTT-Deskside Services-Cowichan-Local"
"LD060309","HSS-8098047","PF5X101M","Duncan","VIHA-CLRC-Cowichan Lodge-Main Building-1st Floor","Main Building","","1","ISLHTRP20260316-048","03/31/2030","","General Rounding","COV LR Specialists","NTT-Deskside Services-Cowichan-Local"
"LD060330","HSS-1032713","FJWB6J3","Duncan","VIHA-CDH-Cowichan District Hospital-Main Building-Basement 1","Trailer","? Trailer 2 (Respiratory Assessment Trailer)","G","REQ0509453-RITM0534511-SCTASK0828954","06/30/2026","01/16/2026","General Rounding","Administration","NTT-Deskside Services-Cowichan-Staffed"
"LD060362","HSS-8097687","PF5WJSCS","Duncan","VIHA-DGSHC-Duncan Government Street Health Centre-Main Building-1st Floor","Main Building","6","1","ISLHTRP20260223-053","","03/26/2026","General Rounding","Diabetes & Geriatrics Clinic","NTT-Deskside Services-Cowichan-Local"
"LD060477","HSS-1033132","HX0J9K3","Duncan","VIHA-CDH-Cowichan District Hospital-Main Building-2nd Floor","Main Building","2084 (Roshni)","2","REQ0529062-RITM0555278-SCTASK0864771","06/30/2026","04/10/2026","General Rounding","Administration","NTT-Deskside Services-Cowichan-Staffed"
"LD060534","HSS-8097682","PF5WYA71","Lake Cowichan","VIHA-LCHU-Lake Cowichan Health Unit-Main Building-1st Floor","Main Building","Reception","1","ISLHTRP20260223-048","","","General Rounding","Cowichan Primary Care","NTT-Deskside Services-Cowichan-Local"
"LD060547","HSS-8097684","PF5X0H5W","Lake Cowichan","VIHA-LCHU-Lake Cowichan Health Unit-Main Building-1st Floor","Main Building","","1","ISLHTRP20260223-050","","","General Rounding","Primary Care Network","NTT-Deskside Services-Cowichan-Local"
"LD060565","HSS-1033521","7BVH9K3","Duncan","VIHA-CDH-Cowichan District Hospital-Main Building-4th Floor","Main Building","4036 (Patient Care Coordinator - Floater)","4","REQ0520027-RITM0545734-SCTASK0880206","07/31/2026","04/13/2026","General Rounding","Psychiatry","NTT-Deskside Services-Cowichan-Staffed"
"LD060855","HSS-1034642","D05S9K3","Duncan","VIHA-CDH-Cowichan District Hospital-Main Building-1st Floor","Main Building","WFH - Home Office (VPN)","1","REQ0574757-RITM0603688-SCTASK0947269","08/31/2026","02/25/2024","Excluded","Work From Home","NTT-Deskside Services-Cowichan-Staffed"
"LD060960","HSS-1034675","91JS9K3","Duncan","VIHA-CLRC-Cowichan Lodge-Main Building-1st Floor","Main Building","B35","1","REQ0578872-RITM0607959-SCTASK0959663","08/31/2026","03/31/2026","General Rounding","ACT Team","NTT-Deskside Services-Cowichan-Local"
"LD061071","HSS-1034871","B55H6J3","Duncan","VIHA-DNDR-Duncan Norcross & Drinkwater Road-Main Building-1st Floor","Main Building","138 (W18)","1","REQ0570211-RITM0598833-SCTASK0969709","08/31/2026","12/19/2025","General Rounding","Unknown","NTT-Deskside Services-Cowichan-Local"
"LD061106","HSS-1034816","25154J3","Duncan","VIHA-DCDF-Duncan Community Dialysis Facility-Main Building-1st Floor","Main Building","112 (CN)","1","REQ0590958-RITM0620633-SCTASK0972363","08/31/2026","03/13/2026","General Rounding","Dialysis","NTT-Deskside Services-Cowichan-Local"
"LD061296","HSS-1035203","8S8H6J3","Duncan","VIHA-CDH-Cowichan District Hospital-Main Building-1st Floor","Main Building","1025 (EDU Floater)","1","REQ0595778-RITM0625715-SCTASK0993703","09/30/2026","01/20/2026","General Rounding","Surgical Services","NTT-Deskside Services-Cowichan-Staffed"
"LD061298","HSS-1035204","25C44J3","Duncan","VIHA-CUPCC-Cowichan Urgent Primary Care Centre-Main Building-2nd Floor","Main Building","209","2","REQ0600444-RITM0630662-SCTASK0993710","09/30/2026","03/24/2026","General Rounding","Infection Control - Admin","NTT-Deskside Services-Cowichan-Local"
"LD061408","HSS-1985510","1LG7NN3","Duncan","VIHA-CDH-Cowichan District Hospital-Main Building-4th Floor","Main Building","4019 (Patient Care Coordinator)(Spare)","4","DMND0003681","12/31/2026","04/14/2026","General Rounding","Psychiatry","NTT-Deskside Services-Cowichan-Staffed"
"LD061409","HSS-1985511","GG37NN3","Duncan","VIHA-CDH-Cowichan District Hospital-Main Building-4th Floor","Main Building","4019 (Patient Care Coordinator)(WFH/Spare)","4","DMND0003681","12/31/2026","03/05/2026","Excluded","Psychiatry","NTT-Deskside Services-Cowichan-Staffed"
"LD061410","HSS-1985512","6V76NN3","Duncan","VIHA-CDH-Cowichan District Hospital-Main Building-4th Floor","Main Building","4003 (Outside Respiratory Therapy)","4","DMND0003681","12/31/2026","04/14/2026","General Rounding","Respiratory Therapy","NTT-Deskside Services-Cowichan-Staffed"
"LD061411","HSS-1985513","3SCGLN3","Duncan","VIHA-CDH-Cowichan District Hospital-Main Building-4th Floor","Main Building","4003 (Respiratory Therapy)(Spare)","4","DMND0003681","12/31/2026","04/14/2026","General Rounding","Respiratory Therapy","NTT-Deskside Services-Cowichan-Staffed"
"LD061412","HSS-1985514","F884NN3","Duncan","VIHA-CDH-Cowichan District Hospital-Main Building-4th Floor","Main Building","4026 (Social Work)","4","DMND0003681","12/31/2026","04/14/2026","General Rounding","Social Work","NTT-Deskside Services-Cowichan-Staffed"
"LD061413","HSS-1985515","G815NN3","Duncan","VIHA-CDH-Cowichan District Hospital-Main Building-1st Floor","Main Building","1039 (Side Office - Mobile)","1","DMND0003681","12/31/2026","03/12/2026","General Rounding","Rehabilitation","NTT-Deskside Services-Cowichan-Staffed"
"LD061414","HSS-1985516","BJF4NN3","Duncan","VIHA-CDH-Cowichan District Hospital-Main Building-1st Floor","Main Building","1039 (Side Office - Mobile)","1","DMND0003681","12/31/2026","03/12/2026","General Rounding","Rehabilitation","NTT-Deskside Services-Cowichan-Staffed"
"LD061415","HSS-1985517","8R65NN3","Duncan","VIHA-CDH-Cowichan District Hospital-Main Building-1st Floor","Main Building","1039 (Side Office - Mobile)","1","DMND0003681","12/31/2026","03/12/2026","General Rounding","Rehabilitation","NTT-Deskside Services-Cowichan-Staffed"
"LD061416","HSS-1985518","1P65NN3","Duncan","VIHA-CDH-Cowichan District Hospital-Main Building-1st Floor","Main Building","1039 (Side Office - Mobile)","1","DMND0003681","12/31/2026","03/12/2026","General Rounding","Rehabilitation","NTT-Deskside Services-Cowichan-Staffed"
"LD061417","HSS-1985519","52Y6NN3","Duncan","VIHA-CDH-Cowichan District Hospital-Main Building-1st Floor","Main Building","1039 (Side Office - Mobile)","1","DMND0003681","12/31/2026","03/12/2026","General Rounding","Rehabilitation","NTT-Deskside Services-Cowichan-Staffed"
"LD061418","HSS-1985520","JVR6NN3","Duncan","VIHA-CDH-Cowichan District Hospital-Main Building-1st Floor","Main Building","1039 (Side Office - Mobile)","1","DMND0003681","12/31/2026","03/12/2026","General Rounding","Rehabilitation","NTT-Deskside Services-Cowichan-Staffed"
"LD061419","HSS-1985521","4GL6NN3","Duncan","VIHA-CDH-Cowichan District Hospital-Main Building-1st Floor","Main Building","1039 (Side Office - Mobile)","1","DMND0003681","12/31/2026","03/12/2026","General Rounding","Rehabilitation","NTT-Deskside Services-Cowichan-Staffed"
"LD061420","HSS-1985522","7GVHLN3","Duncan","VIHA-CDH-Cowichan District Hospital-Main Building-1st Floor","Main Building","1039 (Side Office - Mobile)","1","DMND0003681","12/31/2026","03/12/2026","General Rounding","Rehabilitation","NTT-Deskside Services-Cowichan-Staffed"
"LD061421","HSS-1985523","GZM7NN3","Duncan","VIHA-CDH-Cowichan District Hospital-Main Building-1st Floor","Main Building","1039 (Side Office - Mobile)","1","DMND0003681","12/31/2026","03/12/2026","General Rounding","Rehabilitation","NTT-Deskside Services-Cowichan-Staffed"
"LD061422","HSS-1985524","50Y6NN3","Duncan","VIHA-CDH-Cowichan District Hospital-Main Building-1st Floor","Main Building","1039 (Side Office - Mobile)","1","DMND0003681","12/31/2026","03/18/2026","General Rounding","Rehabilitation","NTT-Deskside Services-Cowichan-Staffed"
"LD061423","HSS-1985525","DLJJLN3","Duncan","VIHA-CDH-Cowichan District Hospital-Main Building-1st Floor","Main Building","1039 (Side Office - Mobile)","1","DMND0003681","12/31/2026","03/12/2026","General Rounding","Rehabilitation","NTT-Deskside Services-Cowichan-Staffed"
"LD061424","HSS-1985526","156JLN3","Duncan","VIHA-CDH-Cowichan District Hospital-Main Building-1st Floor","Main Building","1039 (Side Office - Mobile)","1","DMND0003681","12/31/2026","03/12/2026","General Rounding","Rehabilitation","NTT-Deskside Services-Cowichan-Staffed"
"LD061425","HSS-1985527","8P65NN3","Duncan","VIHA-CDH-Cowichan District Hospital-Main Building-1st Floor","Main Building","1039 (Side Office - Mobile)","1","DMND0003681","12/31/2026","03/12/2026","General Rounding","Rehabilitation","NTT-Deskside Services-Cowichan-Staffed"
"LD061426","HSS-1985528","3TR6NN3","Duncan","VIHA-CDH-Cowichan District Hospital-Main Building-1st Floor","Main Building","1039 (Side Office - Mobile)","1","DMND0003681","12/31/2026","03/12/2026","General Rounding","Rehabilitation","NTT-Deskside Services-Cowichan-Staffed"
"LD061427","HSS-1985529","BLR6NN3","Duncan","VIHA-CDH-Cowichan District Hospital-Main Building-1st Floor","Main Building","1039 (Side Office - Mobile)","1","DMND0003681","12/31/2026","03/18/2026","General Rounding","Rehabilitation","NTT-Deskside Services-Cowichan-Staffed"
"LD061428","HSS-1985530","B1N7NN3","Duncan","VIHA-CDH-Cowichan District Hospital-Main Building-1st Floor","Main Building","1039 (Side Office - Mobile)","1","DMND0003681","12/31/2026","03/12/2026","General Rounding","Rehabilitation","NTT-Deskside Services-Cowichan-Staffed"
"LD061429","HSS-1985531","2SCGLN3","Duncan","VIHA-CDH-Cowichan District Hospital-Main Building-1st Floor","Main Building","1039 (Side Office - Mobile)","1","DMND0003681","12/31/2026","03/12/2026","General Rounding","Rehabilitation","NTT-Deskside Services-Cowichan-Staffed"
"LD061430","HSS-1985532","HWM7NN3","Duncan","VIHA-CDH-Cowichan District Hospital-Main Building-1st Floor","Main Building","1039 (Side Office - Mobile)","1","DMND0003681","12/31/2026","03/12/2026","General Rounding","Rehabilitation","NTT-Deskside Services-Cowichan-Staffed"
"LD061520","HSS-1036380","JZCGLN3","Duncan","VIHA-CLRC-Cowichan Lodge","Main Building","WFH","1","REQ0619533-RITM0650704-SCTASK1026348","10/31/2026","01/28/2024","Excluded"," ","NTT-Deskside Services-Cowichan-Local"
"LD061541","HSS-1035923","1YWC6J3","Duncan","VIHA-DNDR-Duncan Norcross & Drinkwater Road-Main Building-1st Floor","Main Building","137 (W15)","1","REQ0622382-RITM0653759-SCTASK1030582","10/31/2026","03/06/2026","General Rounding","Cowichan Home Support","NTT-Deskside Services-Cowichan-Local"
"LD061544","HSS-1036336","33F6NN3","Duncan","VIHA-DNDR-Duncan Norcross & Drinkwater Road-Main Building-1st Floor","Main Building","137 (W8)","1","REQ0622382-RITM0653755-SCTASK1030649","10/31/2026","03/06/2026","General Rounding","Cowichan Home Support","NTT-Deskside Services-Cowichan-Local"
"LD061545","HSS-1036022","HSR6NN3","Duncan","VIHA-DNDR-Duncan Norcross & Drinkwater Road-Main Building-1st Floor","Main Building","139 (W27)","1","REQ0622382-RITM0653756-SCTASK1030681","10/31/2026","03/06/2026","General Rounding","Scheduling","NTT-Deskside Services-Cowichan-Local"
"LD061546","HSS-1036021","5H26NN3","Duncan","VIHA-DNDR-Duncan Norcross & Drinkwater Road-Main Building-1st Floor","Main Building","137 (W11)","1","REQ0622382-RITM0653758-SCTASK1030715","10/31/2026","03/06/2026","General Rounding","Cowichan Home Support","NTT-Deskside Services-Cowichan-Local"
"LD061547","HSS-1036335","8HVHLN3","Duncan","VIHA-DNDR-Duncan Norcross & Drinkwater Road-Main Building-1st Floor","Main Building","139 (W24)","1","REQ0622382-RITM0653757-SCTASK1030737","10/31/2026","03/06/2026","General Rounding","HS Overnight Team","NTT-Deskside Services-Cowichan-Local"
"LD061548","HSS-1036334","GDQJLN3","Duncan","VIHA-DNDR-Duncan Norcross & Drinkwater Road-Main Building-1st Floor","Main Building","137 (W16)","1","REQ0622382-RITM0653760-SCTASK1030773","10/31/2026","03/06/2026","General Rounding","Cowichan Home Support","NTT-Deskside Services-Cowichan-Local"
"LD061549","HSS-1036382","926JLN3","Duncan","VIHA-DNDR-Duncan Norcross & Drinkwater Road-Main Building-1st Floor","Main Building","137 (W6)","1","REQ0622377-RITM0653750-SCTASK1030793","10/31/2026","03/06/2026","General Rounding","Cowichan Home Support","NTT-Deskside Services-Cowichan-Local"
