"company","serial_number","name","asset_tag","manufacturer","u_manufacturer_part_number","u_parent_asset","location"
"Island Health","1269345-0007","AO400388-CRT","C005340","ERGOTRON","SV43-2570-0","AO400388","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-Basement 1"
"Island Health","1269345-0007","C005340","C005340","","","",""
"Island Health","1269345-0010","AO400183-CRT","C005341","ERGOTRON","C50-3500-0","AO400183","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-3rd Floor"
"Island Health","1269345-0010","C005341","C005341","","","",""
"Island Health","1269827-0016","C005342","C005342","","","",""
"Island Health","1269827-0028","C005343","C005343","","","",""
"Island Health","1269827-0028","AO400194-CRT","C005343","ERGOTRON","C50-3510-0","AO400194","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-5th Floor"
"Island Health","1269345-0035","C005344","C005344","","","",""
"Island Health","1269345-0037","C005346","C005346","","","",""
"Island Health","1269345-0036","C005347","C005347","","","",""
"Island Health","1269345-0038","C005348","C005348","","","",""
"Island Health","1269345-0038","AO400408-CRT","C005348","ERGOTRON","C50-3510-0","AO400408","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-2nd Floor"
"Island Health","1269345-0023","C005354","C005354","","","",""
"Island Health","1269345-0024","C005355","C005355","","","",""
"Island Health","1269345-0025","C005356","C005356","","","",""
"Island Health","1269345-0025","AO400386-CRT","C005356","ERGOTRON","C50-3510-0","AO400386","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-4th Floor"
"Island Health","1270106-0039","C005393","C005393","","","",""
"Island Health","1270106-0041","C005396","C005396","","","",""
"Island Health","1270106-0005","C005403","C005403","","","",""
"Island Health","1269345-0002","AO400203-CRT","C005404","ERGOTRON","SV43-2570-0","AO400203","VIHA-NRGH-Nanaimo Regional General Hospital-Ambulatory-Basement 1"
"Island Health","1269345-0002","C005404","C005404","","","",""
"Island Health","1269828-0003","C005405","C005405","","","",""
"Island Health","1270106-0006","C005413","C005413","","","",""
"Island Health","1269827-0025","C005414","C005414","","","",""
"Island Health","1270106-0043","AO400356-CRT","C005421","ERGOTRON","SV43-2570-0","AO400356","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-Basement 1"
"Island Health","1270106-0043","C005421","C005421","","","",""
"Island Health","1270106-0044","C005422","C005422","","","",""
"Island Health","1269828-0001","C005424","C005424","","","",""
"Island Health","1269827-0019","UNKNOWNPARENTHS-CRT","C005425","Unknown Manufacturer","Unknown Part Number","",""
"Island Health","1269827-0019-DUP","C005425-DUP","C005425","","","",""
"Island Health","1269827-0017","C005426","C005426","","","",""
"Island Health","1269827-0017","AO400375-CRT","C005426","ERGOTRON","SV43-2570-0","AO400375","VIHA-NRGH-Nanaimo Regional General Hospital-Ambulatory-Ground Floor"
"Island Health","1269827-0018","C005428","C005428","","","",""
"Island Health","1268836-0019","C005511","C005511","","","",""
"Island Health","1270106-0045","C005513","C005513","","","",""
"Island Health","1269345-0044","C005516","C005516","","","",""
"Island Health","1270106-0033","C005520","C005520","","","",""
"Island Health","1269827-0013","C005525","C005525","","","",""
"Island Health","1270106-0027","C005529","C005529","","","",""
"Island Health","1270106-0016","C005531","C005531","","","",""
"Island Health","1270106-0015","C005534","C005534","","","",""
"Island Health","1270106-0018","C005614","C005614","","","",""
"Island Health","1270106-0017","C005617","C005617","","","",""
"Island Health","1270106-0020","C005619","C005619","","","",""
"Island Health","1270106-0048","C005620","C005620","","","",""
"Island Health","1269827-0005","C005643","C005643","","","",""
"Island Health","1270106-0019","C005702","C005702","","","",""
"Island Health","1270106-0022","C005720","C005720","","","",""
"Island Health","1269827-0029","AO400456-CRT","C005722","ERGOTRON","C50-3510-0","AO400456","VIHA-OHC-Oceanside Health Centre-Main Building-1st Floor"
"Island Health","1269827-0029","C005722","C005722","","","",""
"Island Health","1270106-0012","C005723","C005723","","","",""
"Island Health","1269828-0017","C005763","C005763","","","",""
"Island Health","1270106-0013","C005767","C005767","","","",""
"Island Health","1268836-0012","C005833","C005833","","","",""
"Island Health","1269827-0036","C005847","C005847","","","",""
"Island Health","1270106-0014","C005848","C005848","","","",""
"Island Health","1296598-0006","C005910","C005910","","","",""
"Island Health","1296598-0006","AO800335-CRT","C005910","ERGOTRON","SV43-2570-0","AO800335","VIHA-PHH-Port Hardy Hospital-Main Building-1st Floor"
"Island Health","1296598-0004","C005911","C005911","","","",""
"Island Health","1296598-0004","AO800338-CRT","C005911","ERGOTRON","SV43-2570-0","AO800338","VIHA-PHH-Port Hardy Hospital-Main Building-1st Floor"
"Island Health","1297848-0044","AO800344-CRT","C005912","ERGOTRON","C50-3510-0","AO800344","VIHA-PMH-Port McNeill Hospital-Main Building-1st Floor"
"Island Health","1297848-0044","C005912","C005912","","","",""
"Island Health","1296598-0005-DUP","C005913-DUP","C005913","","","",""
"Island Health","1297848-0028","C005914","C005914","","","",""
"Island Health","1357478-0055","AO800005-CRT","C005914","ERGOTRON","C50-3510-0","AO800005","VIHA-YLRS-Yucalta Lodge-Main Building-1st Floor"
"Island Health","1297848-0056","C005915","C005915","","","",""
"Island Health","1296598-0007","C005916","C005916","","","",""
"Island Health","1296598-0001","AO800347-CRT","C005917","ERGOTRON","SV43-2570-0","AO800347","VIHA-PMH-Port McNeill Hospital-Main Building-1st Floor"
"Island Health","1296598-0001","C005917","C005917","","","",""
"Island Health","1296598-0017","C005918","C005918","","","",""
"Island Health","1296598-0011","AO000069-CRT","C005919","ERGOTRON","SV43-2570-0","AO000069","VIHA-RJH-Royal Jubilee Hospital-Royal Block-1st Floor"
"Island Health","1296598-0011","C005919","C005919","","","",""
"Island Health","1297849-0004","C005920","C005920","","","",""
"Island Health","1297849-0007","C005921","C005921","","","",""
"Island Health","1297849-0030","C005922","C005922","","","",""
"Island Health","1297849-0009","C005923","C005923","","","",""
"Island Health","1297849-0008","AO400390-CRT","C005924","ERGOTRON","C50-3510-0","AO400390","VIHA-NRGH-Nanaimo Regional General Hospital-Ambulatory-Ground Floor"
"Island Health","1297849-0008","C005924","C005924","","","",""
"Island Health","1297849-0013","C005925","C005925","","","",""
"Island Health","1296598-0009","C005926","C005926","","","",""
"Island Health","1357478-0057","AO800006--CRT","C005927","ERGOTRON","SV43-2570-0","AO800006","VIHA-YLRS-Yucalta Lodge-Main Building-1st Floor"
"Island Health","1296598-0008","C005927","C005927","","","",""
"Island Health","1296598-0003","C005928","C005928","","","",""
"Island Health","1296598-0003","AO000051-CRT","C005928","ERGOTRON","SV43-2570-0","AO000051","VIHA-RJH-Royal Jubilee Hospital-Royal Block-1st Floor"
"Island Health","1296598-0018","AO800345-CRT","C005929","ERGOTRON","SV43-2570-0","AO800345","VIHA-PMH-Port McNeill Hospital-Main Building-1st Floor"
"Island Health","1296598-0018","C005929","C005929","","","",""
"Island Health","1297849-0010","AO000945-CRT","C005930","ERGOTRON","C50-3510-0","AO000945","VIHA-RJH-Royal Jubilee Hospital-Patient Care Center-6th Floor"
"Island Health","1297849-0010","C005930","C005930","","","",""
"Island Health","1297849-0001","C005931","C005931","","","",""
"Island Health","1297849-0002","C005932","C005932","","","",""
"Island Health","1297849-0012","C005933","C005933","","","",""
"Island Health","1297849-0029","C005934","C005934","","","",""
"Island Health","1297849-0011","AO800297-CRT","C005935","ERGOTRON","C50-3510-0","AO800297","VIHA-CICHC-Cormorant Island Community Health Centre-Main Building-1st Floor"
"Island Health","1297849-0011","C005935","C005935","","","",""
"Island Health","1297849-0024","AO800304-CRT","C005936","ERGOTRON","C50-3510-0","AO800304","VIHA-PHPCC-Port Hardy Primary Care Centre-Main Building-1st Floor"
"Island Health","1297849-0024","C005936","C005936","","","",""
"Island Health","1297849-0018","C005937","C005937","","","",""
"Island Health","1297849-0005","C005938","C005938","","","",""
"Island Health","1297849-0005","AO001607-CRT","C005938","ERGOTRON","SV43-2570-0","AO001607","VIHA-PHH-Port Hardy Hospital-Main Building-1st Floor"
"Island Health","1297849-0015","C005940","C005940","","","",""
"Island Health","1297849-0015","AO800320-CRT","C005940","ERGOTRON","C50-3510-0","AO800320","VIHA-PMH-Port McNeill Hospital-Main Building-1st Floor"
"Island Health","1297849-0020","C005941","C005941","","","",""
"Island Health","1297849-0020","AO000395-CRT","C005941","ERGOTRON","SV43-2570-0","AO000395","VIHA-VGH-Victoria General Hospital-Main Building-5th Floor"
"Island Health","1297849-0016","C005942","C005942","","","",""
"Island Health","1297849-0022","AO800317-CRT","C005943","ERGOTRON","SV43-2570-0","AO800317","VIHA-PMH-Port McNeill Hospital-Main Building-1st Floor"
"Island Health","1297849-0022","C005943","C005943","","","",""
"Island Health","1297849-0027","C005944","C005944","","","",""
"Island Health","1297849-0019","C005945","C005945","","","",""
"Island Health","1297849-0014","C005946","C005946","","","",""
"Island Health","1297849-0014","AO400090-CRT","C005946","ERGOTRON","SV43-2570-0","AO400090","VIHA-NRGH-Nanaimo Regional General Hospital-Ambulatory-Ground Floor"
"Island Health","1297849-0026","C005947","C005947","","","",""
"Island Health","1297849-0026","AO000319-CRT","C005947","ERGOTRON","SV43-2570-0","AO000319","VIHA-VGH-Victoria General Hospital-Main Building-5th Floor"
"Island Health","1297849-0006","AO000393-CRT","C005948","ERGOTRON","C50-3510-0","AO000393","VIHA-VGH-Victoria General Hospital-Main Building-4th Floor"
"Island Health","1297849-0006-DUP","C005948-DUP","C005948-DUP","","","",""
"Island Health","1297849-0017","C005949","C005949","","","",""
"Island Health","1297849-0025","C005950","C005950","","","",""
"Island Health","1297849-0028","C005951","C005951","","","",""
"Island Health","1297849-0023","C005952","C005952","","","",""
"Island Health","1297849-0023","AO800342-CRT","C005952","ERGOTRON","C50-3510-0","AO800342","VIHA-PHPCC-Port Hardy Primary Care Centre-Main Building-1st Floor"
"Island Health","","C006093","C006093","","","",""
"Island Health","10150620","C006166","C006166","","","",""
"Island Health","10153529","C006167","C006167","","","",""
"Island Health","10153528","C006168","C006168","","","",""
"Island Health","10153518","C006169","C006169","","","",""
"Island Health","10153526","C006170","C006170","","","",""
"Island Health","10153519","C006171","C006171","","","",""
"Island Health","10153517","C006172","C006172","","","",""
"Island Health","10153527","C006173","C006173","","","",""
"Island Health","10153516","C006174","C006174","","","",""
"Island Health","10153525","C006175","C006175","","","",""
"Island Health","1297847-0063","C006194","C006194","","","",""
"Island Health","1297847-0063","AO400296-CRT","C006194","ERGOTRON","C50-3510-0","AO400296","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-4th Floor"
"Island Health","1297847-0037","C006195","C006195","","","",""
"Island Health","1297847-0003","C006196","C006196","","","",""
"Island Health","1297847-0003","AO400087-CRT","C006196","ERGOTRON","C50-3510-0","AO400087","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-Ground Floor"
"Island Health","1297847-0062","C006197","C006197","","","",""
"Island Health","1297847-0062","AO400108-CRT","C006197","ERGOTRON","SV43-2570-0","AO400108","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-2nd Floor"
"Island Health","1297847-0041","AO400326-CRT","C006198","ERGOTRON","C50-3510-0","AO400326","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-1st Floor"
"Island Health","1297847-0041","C006198","C006198","","","",""
"Island Health","1297847-0050","AO000063-CRT","C006199","ERGOTRON","C50-3510-0","AO000063","VIHA-RJH-Royal Jubilee Hospital-Patient Care Center-7th Floor"
"Island Health","1297847-0050","C006199","C006199","","","",""
"Island Health","1297847-0055","C006200","C006200","","","",""
"Island Health","1297847-0008","C006201","C006201","","","",""
"Island Health","1297847-0027","C006202","C006202","","","",""
"Island Health","1297847-0015","AO000086-CRT","C006203","ERGOTRON","C50-3510-0","AO000086","VIHA-RJH-Royal Jubilee Hospital-Patient Care Center-7th Floor"
"Island Health","1297847-0015","C006203","C006203","","","",""
"Island Health","1297847-0021","C006204","C006204","","","",""
"Island Health","1297847-0047","AO400373-CRT","C006205","ERGOTRON","C50-3510-0","AO400373","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-2nd Floor"
"Island Health","1297847-0047","C006205","C006205","","","",""
"Island Health","1297847-0054","AO400370-CRT","C006206","ERGOTRON","SV43-2570-0","AO400370","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-3rd Floor"
"Island Health","1297847-0054","C006206","C006206","","","",""
"Island Health","1297847-0043","C006207","C006207","","","",""
"Island Health","1297847-0043","AO400096-CRT","C006207","ERGOTRON","C50-3510-0","AO400096","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-1st Floor"
"Island Health","1297847-0011","C006208","C006208","","","",""
"Island Health","1297847-0028","C006209","C006209","","","",""
"Island Health","1297847-0028","AO400365-CRT","C006209","ERGOTRON","C50-3510-0","AO400365","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-2nd Floor"
"Island Health","1297847-0022","C006210","C006210","","","",""
"Island Health","1297847-0032","C006211","C006211","","","",""
"Island Health","1297847-0016","C006212","C006212","","","",""
"Island Health","1297847-0051","AO400269-CRT","C006213","ERGOTRON","C50-3510-0","AO400269","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-2nd Floor"
"Island Health","1297847-0051","C006213","C006213","","","",""
"Island Health","1297847-0007","C006215","C006215","","","",""
"Island Health","1297847-0007","AO400392-CRT","C006215","ERGOTRON","C50-3510-0","AO400392","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-2nd Floor"
"Island Health","1297847-0029","AO400137-CRT","C006216","ERGOTRON","SV43-2570-0","AO400137","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-Ground Floor"
"Island Health","1297847-0029","C006216","C006216","","","",""
"Island Health","1297847-0034","C006217","C006217","","","",""
"Island Health","1297847-0038","C006218","C006218","","","",""
"Island Health","1297847-0038","AO400407-CRT","C006218","ERGOTRON","C50-3510-0","AO400407","VIHA-NRGH-Nanaimo Regional General Hospital-Ambulatory-Ground Floor"
"Island Health","1297847-0005","C006219","C006219","","","",""
"Island Health","1297847-0017","C006220","C006220","","","",""
"Island Health","1297847-0044","C006221","C006221","","","",""
"Island Health","1297847-0009","C006222","C006222","","","",""
"Island Health","1297847-0039","C006223","C006223","","","",""
"Island Health","1297847-0039","AO400398-CRT","C006223","ERGOTRON","C50-3510-0","AO400398","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-1st Floor"
"Island Health","1297847-0046","C006224","C006224","","","",""
"Island Health","1297847-0049","AO400416-CRT","C006225","ERGOTRON","C50-3510-0","AO400416","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-2nd Floor"
"Island Health","1297847-0049","C006225","C006225","","","",""
"Island Health","1297847-0053","C006226","C006226","","","",""
"Island Health","1297847-0023","C006227","C006227","","","",""
"Island Health","1297847-0012","C006228","C006228","","","",""
"Island Health","1297847-0012","AO400499-CRT","C006228","ERGOTRON","SV43-2570-0","AO400499","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor"
"Island Health","1297847-0031","C006229","C006229","","","",""
"Island Health","1297847-0031","AO400230-CRT","C006229","ERGOTRON","C50-3510-0","AO400230","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-2nd Floor"
"Island Health","1297847-0019","C006230","C006230","","","",""
"Island Health","1297847-0060","C006231","C006231","","","",""
"Island Health","1297847-0058","C006232","C006232","","","",""
"Island Health","1297847-0006","AO400421-CRT","C006233","ERGOTRON","C50-3510-0","AO400421","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-Ground Floor"
"Island Health","1297847-0006","C006233","C006233","","","",""
"Island Health","1297847-0061","AO400382-CRT","C006234","ERGOTRON","C50-3510-0","AO400382","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-1st Floor"
