"name","asset_tag","serial_number","location","location.city","u_building","u_room","u_floor","po_number","u_scheduled_retirement","operational_status","u_last_rounded_date","comments","u_location_comments","u_device_rounding","u_department_location","location.u_deskside_assignment_group","u_category","model_id","short_description"
"LD101277","HSS-8093212","DCYHX64","VIHA-CRG-Campbell River General Hospital-Main Building-Basement 1","Campbell River","Main Building","CR0324","B1","ISLHTRP20250428-056","03/31/2029","Operational","08/05/2026","","","General Rounding","Administration","NTT-Deskside Services-CampbellRiver-Staffed","Laptop","Dell LATITUDE 7450 V4",""
"PC025559","HSS-1953618","MJ058B8Z","VIHA-CRG-Campbell River General Hospital-Main Building-Basement 1","Campbell River","Main Building","CR0324 - Not in CR0324","B1","","07/31/2020","Operational","01/30/2024","","","Excluded","Administration","NTT-Deskside Services-CampbellRiver-Staffed","Desktop","LENOVO THINKCENTRE M900",""
"LD024247","HSS-8095449","7LZN774","VIHA-CRG-Campbell River General Hospital-Main Building-Basement 1","Campbell River","Main Building","CR0324 - Work Station 1","B1","ISLHTRP20250908-017","09/30/2029","Operational","08/18/2026","","","General Rounding","Administration","NTT-Deskside Services-CampbellRiver-Staffed","Laptop","Dell LATITUDE 7450 V4",""
"PC025558","HSS-8085625","6764X04","VIHA-CRG-Campbell River General Hospital-Main Building-Basement 1","Campbell River","Main Building","CR0324 - Work Station 10","B1","VIHATRP20240415-088","05/31/2028","Operational","08/18/2026","","","General Rounding","Administration","NTT-Deskside Services-CampbellRiver-Staffed","Desktop","Dell OptiPlex Micro Plus 7010 V2",""
"PC025728","HSS-8087510","26Z0724","VIHA-CRG-Campbell River General Hospital-Main Building-Basement 1","Campbell River","Main Building","CR0324 - Work Station 11","B1","VIHATRP20240610-072","07/31/2028","Operational","08/18/2026","","","General Rounding","Administration","NTT-Deskside Services-CampbellRiver-Staffed","Desktop","Dell OptiPlex Micro Plus 7010 V2",""
"LD022375","HSS-8079342","G48SDY3","VIHA-CRG-Campbell River General Hospital-Main Building-Basement 1","Campbell River","Main Building","CR0324 - Work Station 12","B1","VIHATRP20230916-025","11/30/2027","Operational","08/18/2026","","","General Rounding","Administration","NTT-Deskside Services-CampbellRiver-Staffed","Laptop","DELL LATITUDE 7440 V2","CUSTOMER OWNED LENOVO THINKPAD T470s i5-"
"LD024249","HSS-8092390","GGR2WH3","VIHA-CRG-Campbell River General Hospital-Main Building-Basement 1","Campbell River","Main Building","CR0324 - Work Station 13","B1","VIHATRP20250303-011","12/31/2028","Operational","08/18/2026","","","General Rounding","Administration","NTT-Deskside Services-CampbellRiver-Staffed","Laptop","Dell LATITUDE 7450 V4",""
"LD024248","HSS-8095450","DS4P774","VIHA-CRG-Campbell River General Hospital-Main Building-Basement 1","Campbell River","Main Building","CR0324 - Work Station 2","B1","ISLHTRP20250908-018","09/30/2029","Operational","08/18/2026","","","General Rounding","Administration","NTT-Deskside Services-CampbellRiver-Staffed","Laptop","Dell LATITUDE 7450 V4",""
"PC025553","HSS-8096979","MZ02VW1G","VIHA-CRG-Campbell River General Hospital-Main Building-Basement 1","Campbell River","Main Building","CR0324 - Work Station 3","B1","ISLHTRP20260105-046","02/28/2030","Operational","08/18/2026","","","General Rounding","Administration","NTT-Deskside Services-CampbellRiver-Staffed","Desktop","LENOVO 12TJS02W00",""
"LD1000386","HSS-8096969","PF5GYF0C","VIHA-CRG-Campbell River General Hospital-Main Building-Basement 1","Campbell River","Main Building","CR0324 - Work Station 5","B1","ISLHTRP20260105-024","09/30/2029","Operational","08/18/2026","","","General Rounding","Administration","NTT-Deskside Services-CampbellRiver-Staffed","Laptop","LENOVO THINKPAD T14",""
"PC025557","HSS-8026283","5HTZDF3","VIHA-CRG-Campbell River General Hospital-Main Building-Basement 1","Campbell River","Main Building","CR0324 - Work Station 7","B1","VIHATRP20220124-007","05/31/2026","Operational","08/18/2026","","Administration","General Rounding","Administration","NTT-Deskside Services-CampbellRiver-Staffed","Desktop","Dell OPTIPLEX 7080 MICRO V3",""
"LD055891","HSS-8093009","G50JX64","VIHA-CRG-Campbell River General Hospital-Main Building-Basement 1","Campbell River","Main Building","CR0324 - Work Station 8","B1","ISLHTRP20250414-012","03/31/2029","Operational","08/18/2026","","","General Rounding","Administration","NTT-Deskside Services-CampbellRiver-Staffed","Laptop","Dell LATITUDE 7450 V4",""
"PC107470","HSS-1985054","1FT4VH3","VIHA-CRG-Campbell River General Hospital-Main Building-Basement 1","Campbell River","Main Building","CR0324 - Workstation 14","B1","REQ2030866-RITM2144923-SCTASK3432452","10/31/2026","Operational","08/18/2026","","Workstation 14","General Rounding","Administration","NTT-Deskside Services-CampbellRiver-Staffed","Desktop","Dell OPTIPLEX 7090 MICRO V1","Deployed 13Feb2026 via RITM2144923

Desktop: PC107470 HSS-1985054 1FT4VH3
LCD: HSS-8083967 CQH3VZ3
LCD: HSS-8085448 H5Z5VZ3"
"LD1000295","HSS-8096501","PF5GY5YB","VIHA-CRG-Campbell River General Hospital-Main Building-Basement 1","Campbell River","Main Building","CR0324 - Workstation 4","B1","ISLHTRP20251117-037","09/30/2029","Operational","08/18/2026","","","General Rounding","Administration","NTT-Deskside Services-CampbellRiver-Staffed","Laptop","LENOVO THINKPAD T14",""
"LD024252","HSS-8095994","16SMR54","VIHA-CRG-Campbell River General Hospital-Main Building-Basement 1","Campbell River","Main Building","CR0324 - Workstation 6","B1","ISLHTRP20250929-024","03/31/2029","Operational","08/18/2026","","","General Rounding","Administration","NTT-Deskside Services-CampbellRiver-Staffed","Laptop","Dell LATITUDE 7450 V4",""
"PC024025","HSS-8084585","8B94X04","VIHA-CRG-Campbell River General Hospital-Main Building-Basement 1","Campbell River","Main Building","CR0335 - Health Records","B1","VIHATRP20240318-055","04/30/2028","Operational","08/18/2026","","","General Rounding","Health Record","NTT-Deskside Services-CampbellRiver-Staffed","Desktop","Dell OptiPlex Micro Plus 7010 V2",""
"AO800039","HSS-8096423","C25207M205","VIHA-CRG-Campbell River General Hospital-Main Building-Basement 1","Campbell River","Main Building","CR0336 - Annex","B1","ISLHTRP20251103-039","09/30/2029","Operational","08/18/2026","Located in the Annex. Access available through Health Records staff assistance.","","Mobile Cart","Health Records","NTT-Deskside Services-CampbellRiver-Staffed","All-in-One","TANGENT MEDIX 22B V20",""
"PC024024","HSS-8084578","6G94X04","VIHA-CRG-Campbell River General Hospital-Main Building-Basement 1","Campbell River","Main Building","CR0336 - Health Records","B1","VIHATRP20240318-047","04/30/2028","Operational","08/18/2026","","","General Rounding","Health Records","NTT-Deskside Services-CampbellRiver-Staffed","Desktop","Dell OptiPlex Micro Plus 7010 V2",""
"PC024027","HSS-8084572","9D94X04","VIHA-CRG-Campbell River General Hospital-Main Building-Basement 1","Campbell River","Main Building","CR0336 - Health Records","B1","VIHATRP20240318-041","04/30/2028","Operational","08/18/2026","","","General Rounding","Health Records","NTT-Deskside Services-CampbellRiver-Staffed","Desktop","Dell OptiPlex Micro Plus 7010 V2",""
"PC024026","HSS-8085627","7764X04","VIHA-CRG-Campbell River General Hospital-Main Building-Basement 1","Campbell River","Main Building","CR0336 - Health Records","B1","VIHATRP20240415-090","05/31/2028","Operational","08/18/2026","","","General Rounding","Health Records","NTT-Deskside Services-CampbellRiver-Staffed","Desktop","Dell OptiPlex Micro Plus 7010 V2",""
"PC026306","HSS-8085626","FC94X04","VIHA-CRG-Campbell River General Hospital-Main Building-Basement 1","Campbell River","Main Building","CR0337 - Health Records","B1","VIHATRP20240415-089","05/31/2028","Operational","08/18/2026","","","General Rounding","Health Records","NTT-Deskside Services-CampbellRiver-Staffed","Desktop","Dell OptiPlex Micro Plus 7010 V2",""
"LD037574","HSS-8066604","BM2LLN3","VIHA-CRG-Campbell River General Hospital-Main Building-Basement 1","Campbell River","Main Building","CR0402 Stores","B1","VIHATRP20220919-052","01/31/2027","Operational","07/21/2026","","","General Rounding","Stores","NTT-Deskside Services-CampbellRiver-Staffed","Laptop","Dell LATITUDE 7420 V3",""
"LD035620","HSS-8092389","1CS2WH3","VIHA-CRG-Campbell River General Hospital-Main Building-Basement 1","Campbell River","Main Building","CR0403  Stores","Basement 1","VIHATRP20250303-010","12/31/2028","Operational","07/21/2026","","","General Rounding","Patient & Material Logistics","NTT-Deskside Services-CampbellRiver-Staffed","Laptop","Dell LATITUDE 7450 V4",""
"PC024031","HSS-8087509","3QL5724","VIHA-CRG-Campbell River General Hospital-Main Building-Basement 1","Campbell River","Main Building","CR0403  Stores","B1","VIHATRP20240610-071","07/31/2028","Operational","07/21/2026","","","General Rounding","Stores","NTT-Deskside Services-CampbellRiver-Staffed","Desktop","Dell OptiPlex Micro Plus 7010 V2",""
"LD024056","HSS-8089287","GP9SCW3","VIHA-CRG-Campbell River General Hospital-Main Building-Basement 1","Campbell River","Main Building","CR0403 Stores","B1","VIHATRP20240819-033","09/30/2028","Operational","07/21/2026","","","General Rounding","Stores","NTT-Deskside Services-CampbellRiver-Staffed","Laptop","Dell LATITUDE 7440 V7","LENOVO THNKPD T480s i5-8350 1.7GHZ 6MB 1"
"PC024030","HSS-8089272","DHN8D14","VIHA-CRG-Campbell River General Hospital-Main Building-Basement 1","Campbell River","Main Building","CR0404  Stores","B1","VIHATRP20240819-018","09/30/2028","Operational","07/21/2026","","","General Rounding","Stores","NTT-Deskside Services-CampbellRiver-Staffed","Desktop","Dell OptiPlex Micro Plus 7010 V2",""
"PC024028","HSS-8085623","FB94X04","VIHA-CRG-Campbell River General Hospital-Main Building-Basement 1","Campbell River","Main Building","CR0404  Stores","B1","VIHATRP20240415-086","05/31/2028","Operational","07/21/2026","","","General Rounding","Stores","NTT-Deskside Services-CampbellRiver-Staffed","Desktop","Dell OptiPlex Micro Plus 7010 V2",""
"PC024032","HSS-8090203","4LX4L44","VIHA-CRG-Campbell River General Hospital-Main Building-Basement 1","Campbell River","Main Building","CR0421 Mail Room","Basement 1","VIHATRP20240930-038","11/30/2028","Operational","07/21/2026","","","General Rounding","Clinical Logistics Admin","NTT-Deskside Services-CampbellRiver-Staffed","Desktop","Dell OptiPlex Micro Plus 7020 V1",""
"PC024034","HSS-8089270","6L67D14","VIHA-CRG-Campbell River General Hospital-Main Building-Basement 1","Campbell River","Main Building","CR0446  Morgue  Restricted Access","B1","VIHATRP20240819-016","09/30/2028","Operational","07/21/2026","","","General Rounding","CRG Clinical Site Operations","NTT-Deskside Services-CampbellRiver-Staffed","Desktop","Dell OptiPlex Micro Plus 7010 V2",""
"PC024035","HSS-8064805","CGY4XP3","VIHA-CRG-Campbell River General Hospital-Main Building-Basement 1","Campbell River","Main Building","CR0447 - Morgue  - Restricted Access","B1","VIHATRP20220711-006","01/31/2027","Operational","07/21/2026","","","General Rounding","Morgue and Autopsy","NTT-Deskside Services-CampbellRiver-Staffed","Desktop","Dell OPTIPLEX 7000 MICRO V1",""
"LD021718","HSS-8085624","1QQWCW3","VIHA-CRG-Campbell River General Hospital-Main Building-Basement 1","Campbell River","CRG","CR0519","0","VIHATRP20240415-087","05/31/2028","Operational","07/16/2026","","","General Rounding","Housekeeping","NTT-Deskside Services-CampbellRiver-Staffed","Laptop","Dell LATITUDE 7440 V7",""
"LD104291","HSS-1049422","5GX2WH3","VIHA-CRG-Campbell River General Hospital-Main Building-Basement 1","Campbell River","CRG","CR0519","0","REQ1580937-RITM1668066-SCTASK2719425","12/31/2028","Operational","07/16/2026","","","General Rounding","Housekeeping","NTT-Deskside Services-CampbellRiver-Staffed","Laptop","Dell LATITUDE 7450 V4",""
"LD080035","HSS-8099203","SD00NPLG","VIHA-CRG-Campbell River General Hospital-Main Building-Basement 1","Campbell River","Main Building","CR0519","B1","ISLHTRP20260622-074","07/31/2030","Operational","","","House keeping Office","General Rounding","","NTT-Deskside Services-CampbellRiver-Staffed","Laptop","LENOVO THINKPAD T14 GEN6 NT FPR 2x1",""
"PC026456","HSS-8094952","FCJJZ44","VIHA-CRG-Campbell River General Hospital-Main Building-Basement 1","Campbell River","CRG","CR0519","0","ISLHTRP20250818-020","03/31/2029","Operational","07/16/2026","","","General Rounding","Housekeeping","NTT-Deskside Services-CampbellRiver-Staffed","Desktop","Dell OptiPlex Micro Plus 7020 V1",""
"AO800011","C002590","C17613M050","VIHA-CRG-Campbell River General Hospital-Main Building-Basement 1","Campbell River","Main Building","CR0600  - Moved from 0701 pending repair  INC1634787","B1","Lease Information Extract - HPFS Tangent","09/30/2021","Operational","10/12/2023","","","Mobile Cart"," Medical Device Reprocessing","NTT-Deskside Services-CampbellRiver-Staffed","All-in-One","Tangent MEDIX M24","Tangent Medix M24 AIO"
"LD021237","HSS-8097466","PF5WM7C6","VIHA-CRG-Campbell River General Hospital-Main Building-Basement 1","Campbell River","Main Building","CR0601","B1","ISLHTRP20260202-046","03/31/2030","Operational","","","","General Rounding","IM/IT","NTT-Deskside Services-CampbellRiver-Staffed","Laptop","LENOVO THINKPAD T14 GEN6",""
"AO1000103","HSS-8097510","C25318M230","VIHA-CRG-Campbell River General Hospital-Main Building-Basement 1","Campbell River","Main Building","CR0601","B1","ISLHTRP20260202-132","01/31/2030","Operational","","","","Mobile Cart","IM/IT","NTT-Deskside Services-CampbellRiver-Staffed","All-in-One","TANGENT MEDIX 22B V20",""
"PC024036","HSS-8089268","HWG6D14","VIHA-CRG-Campbell River General Hospital-Main Building-Basement 1","Campbell River","CRG","CR0601","Basement 1","VIHATRP20240819-014","09/30/2028","Operational","02/06/2026","","","General Rounding","Device Acquisition","NTT-Deskside Services-CampbellRiver-Staffed","Desktop","Dell OptiPlex Micro Plus 7010 V2",""
"AO800098","HSS-8095989","C24223M038","VIHA-CRG-Campbell River General Hospital-Main Building-Basement 1","Campbell River","Main Building","CR0601","B1","ISLHTRP20250929-019","11/30/2029","Operational","05/07/2026","","","Mobile Cart","IM/IT","NTT-Deskside Services-CampbellRiver-Staffed","All-in-One","TANGENT MEDIX 22B V9","DUP Hostname Record."
"LD034635","HSS-8097292","PF5WXDYP","VIHA-CRG-Campbell River General Hospital-Main Building-Basement 1","Campbell River","Main Building","CR0601","B1","ISLHTRP20260126-095","02/28/2030","Operational","","","","General Rounding","Device Integration","NTT-Deskside Services-CampbellRiver-Staffed","Laptop","LENOVO THINKPAD T14 GEN6",""
"PC026766","HSS-8085022","GVH4X04","VIHA-CRG-Campbell River General Hospital-Main Building-1st Floor","Campbell River","CRG","CR0601","B1","VIHATRP20240101-020","04/30/2028","Operational","","Lent by: Martin Dean
Lent to:  PMH Lab 
INC#:  INC5009680 PC031990
Date: July 27, 2026

Sitting on top of PC031990 as quick hotswap if required.  Noted issue with PC031990 was resolved by replacing power brick. Left hotswap in case urgently required so staff could quickly connect as this is rem ote site from tech coverage CRG while PHH tech Steve H. away.","*DO NOT SET AS OPERATIONAL OR STOCKROOM WILL BE REMOVED - IN-STOCK OR IN-STOCK RESERVED!*","Excluded","IM/IT","NTT-Deskside Services-CampbellRiver-Staffed","Desktop","Dell OptiPlex Micro Plus 7010 V2","NTT DESKSIDE HOT SPARE"
"PC023755","HSS-8097457","MZ034L7P","VIHA-CRG-Campbell River General Hospital-Main Building-Basement 1","Campbell River","Main Building","CR0601","B","ISLHTRP20260202-037","03/31/2030","Operational","","","","General Rounding","IM/IT","NTT-Deskside Services-CampbellRiver-Staffed","Desktop","LENOVO M90q Gen 5 Desktop 512HD",""
"AO005165","HSS-8097468","C25318M244","VIHA-CRG-Campbell River General Hospital-Main Building-Basement 1","Campbell River","Main Building","CR0601","B1","ISLHTRP20260202-048","01/31/2030","Operational","","","","Mobile Cart","IM/IT","NTT-Deskside Services-CampbellRiver-Staffed","All-in-One","TANGENT MEDIX 22B V20",""
"AO1000104","HSS-8097511","C25318M238","VIHA-CRG-Campbell River General Hospital-Main Building-Basement 1","Campbell River","Main Building","CR0601","B1","ISLHTRP20260202-133","01/31/2030","Operational","","","","Mobile Cart","IM/IT","NTT-Deskside Services-CampbellRiver-Staffed","All-in-One","TANGENT MEDIX 22B V20",""
"PC034399","HSS-8089274","CJN8D14","VIHA-CRG-Campbell River General Hospital-Main Building-Basement 1","Campbell River","Main Building","CR0601 - Loaner","Basement 1","VIHATRP20240819-020","09/30/2028","Operational","","","","General Rounding","Medical Staff Support Services","NTT-Deskside Services-CampbellRiver-Staffed","Desktop","Dell OptiPlex Micro Plus 7010 V2","LENOVO THNKCNT M920q i5-8500 2.1GHz 8GB"
"LD080168","HSS-1037822","7GDGLN3","VIHA-CRG-Campbell River General Hospital-Main Building-Basement 1","Campbell River","CRG","CR0602","0","REQ0697998-RITM0733252-SCTASK1158221","12/31/2026","Operational","04/26/2023","Fixed IP: 10.214.192.10
 Gateway: 10.214.192.1
Mask:  255.255.254.0","","Excluded","IMIT","NTT-Deskside Services-CampbellRiver-Staffed","Laptop","Dell LATITUDE 7420 V3","Teleheath device"
